packet_id,src_cn_node,dst_cn_node,time_s,distance_m,rx_power_dbm,path_loss_db,delay_ms,delivered,drop_reason,scenario_id,truth_boundary
NS3_PKT_003172,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D0_central_online,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003173,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003174,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003175,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003176,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003177,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003178,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003179,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003180,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003181,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003182,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003183,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003184,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003185,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003186,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003187,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003188,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003189,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003190,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003191,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003192,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003193,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003194,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003195,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003196,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003197,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003198,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003199,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003200,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003201,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003202,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003203,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003204,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003205,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003206,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003207,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003208,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003209,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003210,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003211,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003212,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003213,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003214,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003215,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003216,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003217,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003218,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003219,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003220,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003221,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003222,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003223,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003224,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D1_intermittent_central,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003225,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003226,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003227,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003228,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003229,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003230,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003231,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003232,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003233,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003234,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003235,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003236,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003237,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003238,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003239,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003240,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003241,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003242,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003243,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003244,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003245,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003246,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003247,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003248,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003249,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003250,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003251,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003252,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003253,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003254,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003255,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003256,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003257,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003258,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003259,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003260,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003261,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003262,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003263,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003264,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003265,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003266,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003267,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003268,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003269,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003270,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003271,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003272,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003273,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003274,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003275,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003276,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003277,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003278,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003279,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003280,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003281,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003282,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003283,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003284,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003285,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003286,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003287,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003288,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003289,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003290,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003291,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003292,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003293,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003294,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003295,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003296,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003297,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003298,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003299,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003300,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003301,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003302,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003303,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003304,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003305,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003306,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003307,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003308,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003309,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003310,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003311,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003312,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003313,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003314,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003315,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003316,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003317,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003318,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_003319,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
